id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat,training
3659,Male,66,Caucasian,0,0,0,1,F,False,168,0,65_and_over,0
8100,Male,34,African-American,0,0,0,5,M,True,4,0,25_to_45,0
7142,Female,33,Other,0,0,0,0,F,False,1,0,25_to_45,0
9800,Male,37,Caucasian,0,0,0,1,M,False,1,0,25_to_45,0
310,Female,28,African-American,0,0,0,0,F,False,30,1,25_to_45,0
563,Female,50,Caucasian,0,0,0,1,M,True,1,0,45_to_65,0
3800,Male,27,African-American,0,0,0,8,F,True,50,0,25_to_45,0
1683,Female,30,African-American,0,0,0,4,M,True,1,0,25_to_45,0
7023,Male,25,Caucasian,0,0,0,2,F,False,10,0,25_to_45,0
8280,Male,35,African-American,0,0,0,8,M,False,9,0,25_to_45,0
7852,Male,28,Caucasian,0,0,0,3,M,True,1,0,25_to_45,0
7323,Male,41,African-American,0,0,0,19,F,True,49,0,25_to_45,0
4980,Male,29,Caucasian,0,0,0,1,M,False,44,0,25_to_45,0
1385,Male,28,African-American,0,0,0,4,M,True,1,0,25_to_45,0
2250,Male,30,African-American,1,0,2,15,F,True,2,1,25_to_45,0
3582,Female,32,Hispanic,0,0,0,0,M,False,8,0,25_to_45,0
375,Male,30,Caucasian,0,0,0,4,F,False,63,0,25_to_45,0
7007,Female,34,African-American,0,0,0,6,F,False,1,0,25_to_45,0
332,Female,30,African-American,0,0,0,2,F,False,3,0,25_to_45,0
8222,Male,21,Caucasian,0,0,0,0,F,True,2,0,18_to_25,0
10326,Male,41,African-American,0,0,0,13,F,False,1,1,25_to_45,0
5426,Male,39,Caucasian,0,0,0,21,F,False,195,1,25_to_45,0
10207,Male,35,African-American,0,0,0,9,F,False,2,0,25_to_45,0
3159,Male,42,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
6427,Male,36,African-American,0,0,0,4,M,False,0,0,25_to_45,0
10432,Male,45,African-American,0,0,0,6,F,False,2,0,45_to_65,0
820,Male,32,Hispanic,1,1,0,20,F,False,1,1,25_to_45,0
825,Male,24,Caucasian,0,0,1,9,M,True,11,1,18_to_25,0
4876,Male,50,Other,0,0,0,5,F,False,92,0,45_to_65,0
7997,Male,51,African-American,1,0,0,19,F,False,3,1,45_to_65,0
2893,Male,27,African-American,0,0,0,4,F,False,34,1,25_to_45,0
533,Female,23,African-American,0,0,0,0,F,True,1,0,18_to_25,0
3738,Male,28,Caucasian,0,0,0,14,F,False,1,1,25_to_45,0
7327,Male,39,African-American,0,0,0,0,M,False,2,0,25_to_45,0
5193,Female,36,African-American,0,0,0,5,F,True,1,0,25_to_45,0
10393,Female,42,African-American,3,0,0,17,F,True,9,1,25_to_45,0
2591,Male,23,African-American,0,0,0,3,M,True,14,0,18_to_25,0
4677,Male,42,Other,0,0,0,6,M,False,2,0,25_to_45,0
2991,Male,59,African-American,0,0,0,4,F,True,2,0,45_to_65,0
10267,Female,31,African-American,0,0,0,4,F,False,1,1,25_to_45,0
7347,Female,25,African-American,0,0,0,0,F,False,6,0,25_to_45,0
6459,Male,59,African-American,0,0,0,15,M,False,15,0,45_to_65,0
1428,Male,24,African-American,0,0,0,2,F,False,2,0,18_to_25,0
2886,Male,27,African-American,0,0,0,9,F,True,25,0,25_to_45,0
8349,Male,31,African-American,0,0,0,2,F,False,2,0,25_to_45,0
20,Male,31,African-American,0,0,0,7,F,True,4,0,25_to_45,0
7638,Male,34,Hispanic,0,0,0,2,M,True,2,0,25_to_45,0
1479,Male,52,African-American,0,0,0,6,M,True,2,0,45_to_65,0
9596,Male,26,African-American,0,0,1,1,F,True,2,1,25_to_45,0
8290,Male,22,African-American,1,0,0,12,F,True,36,1,18_to_25,0
3896,Male,23,Hispanic,0,0,0,6,M,True,6,0,18_to_25,0
187,Male,56,African-American,0,0,0,8,F,False,80,1,45_to_65,0
7272,Male,56,African-American,0,0,0,16,F,False,1,0,45_to_65,0
4564,Male,51,Other,0,0,0,14,F,False,5,0,45_to_65,0
3611,Male,61,Caucasian,0,0,0,10,F,False,23,0,45_to_65,0
6963,Female,49,Caucasian,0,0,0,2,F,False,1,0,45_to_65,0
1794,Male,49,African-American,0,0,0,3,F,False,2,0,45_to_65,0
7198,Male,21,African-American,0,0,0,1,F,True,3,0,18_to_25,0
3732,Male,26,African-American,0,0,0,1,M,False,33,0,25_to_45,0
5003,Male,25,African-American,0,1,0,4,F,False,20,1,25_to_45,0
10920,Male,34,Caucasian,0,0,0,4,F,False,2,0,25_to_45,0
793,Male,59,African-American,0,0,0,10,F,True,128,0,45_to_65,0
1455,Male,54,African-American,0,0,0,0,F,False,2,0,45_to_65,0
3859,Male,38,Other,0,0,0,2,F,True,1,0,25_to_45,0
5554,Male,28,African-American,0,0,0,5,M,False,2,1,25_to_45,0
10092,Male,66,African-American,0,0,0,5,F,True,1,0,65_and_over,0
1755,Female,24,African-American,0,0,0,0,F,False,1,0,18_to_25,0
4951,Female,51,Hispanic,0,0,0,2,M,False,1,0,45_to_65,0
4282,Male,21,Hispanic,0,0,0,0,M,False,1,0,18_to_25,0
7339,Male,25,African-American,0,0,1,1,M,False,1,0,25_to_45,0
4933,Male,37,African-American,0,0,0,14,F,False,2,1,25_to_45,0
3830,Female,26,African-American,0,0,0,0,M,False,1,0,25_to_45,0
6751,Male,35,Caucasian,0,0,0,2,F,True,3,0,25_to_45,0
6278,Female,30,African-American,0,0,0,0,F,False,0,0,25_to_45,0
8518,Male,21,African-American,0,0,1,1,F,True,1,1,18_to_25,0
9603,Female,34,African-American,0,0,0,5,F,False,10,0,25_to_45,0
1558,Female,26,African-American,0,0,1,3,M,False,2,0,25_to_45,0
7517,Female,41,African-American,0,0,0,0,M,False,2,0,25_to_45,0
8957,Male,22,African-American,0,0,0,1,M,True,2,0,18_to_25,0
3525,Male,56,Caucasian,0,0,0,5,F,False,9,0,45_to_65,0
937,Male,30,Hispanic,0,0,0,6,F,False,0,0,25_to_45,0
6766,Male,29,African-American,0,1,1,8,F,True,3,1,25_to_45,0
9451,Male,28,African-American,0,0,0,4,F,True,6,0,25_to_45,0
5474,Male,28,African-American,0,0,0,4,F,False,1,0,25_to_45,0
10332,Male,38,Hispanic,0,0,0,0,M,False,2,0,25_to_45,0
7190,Female,28,Hispanic,0,0,0,1,F,False,2,0,25_to_45,0
1177,Male,47,Caucasian,0,0,0,0,M,False,0,0,45_to_65,0
4629,Male,55,Caucasian,0,0,0,0,M,False,31,0,45_to_65,0
3350,Male,31,African-American,0,0,0,1,F,False,14,0,25_to_45,0
6920,Male,38,African-American,0,1,0,10,M,False,1,0,25_to_45,0
9670,Male,23,Caucasian,0,0,0,0,F,False,2,0,18_to_25,0
6655,Female,42,African-American,0,0,0,1,F,False,0,0,25_to_45,0
8924,Male,27,African-American,0,0,0,1,F,True,1,0,25_to_45,0
1733,Female,52,Caucasian,0,0,0,6,M,False,34,0,45_to_65,0
3981,Male,43,African-American,0,0,0,4,M,False,1,0,25_to_45,0
3422,Male,35,Caucasian,0,0,0,0,F,True,41,0,25_to_45,0
648,Male,57,African-American,0,0,0,1,F,True,26,0,45_to_65,0
6703,Male,30,African-American,0,0,0,4,F,False,8,0,25_to_45,0
6146,Male,33,African-American,0,0,0,0,M,False,1,0,25_to_45,0
3470,Male,23,African-American,0,0,0,1,F,False,2,0,18_to_25,0
5215,Male,29,Caucasian,0,0,0,0,F,False,1,0,25_to_45,0
1804,Male,35,African-American,0,0,0,1,M,False,0,0,25_to_45,0
9309,Male,47,Other,0,0,0,0,F,False,3,0,45_to_65,0
10077,Male,25,African-American,0,3,1,6,M,False,1,0,25_to_45,0
3523,Male,53,Caucasian,0,0,0,1,F,False,12,0,45_to_65,0
8682,Male,36,Asian,0,0,0,1,F,False,41,0,25_to_45,0
4972,Male,56,Hispanic,0,0,0,4,F,False,0,0,45_to_65,0
5693,Male,36,African-American,10,0,0,14,F,True,174,0,25_to_45,0
2131,Male,36,African-American,0,0,0,0,F,False,2,1,25_to_45,0
7734,Male,26,African-American,0,0,0,0,F,True,0,0,25_to_45,0
3209,Male,22,African-American,0,0,0,3,F,True,129,0,18_to_25,0
6353,Male,57,African-American,0,0,0,0,M,False,1,0,45_to_65,0
743,Male,26,African-American,0,0,0,1,F,False,2,0,25_to_45,0
5232,Male,24,Caucasian,0,0,0,2,F,True,11,0,18_to_25,0
6372,Male,26,African-American,0,0,0,4,F,True,46,0,25_to_45,0
8777,Male,21,Caucasian,0,0,0,1,F,False,12,0,18_to_25,0
2042,Female,58,African-American,0,0,0,4,F,False,2,0,45_to_65,0
4991,Male,58,African-American,0,0,0,10,F,True,2,0,45_to_65,0
10386,Male,22,Caucasian,0,0,0,1,M,False,25,0,18_to_25,0
10378,Male,22,Caucasian,0,0,1,0,M,True,1,0,18_to_25,0
4512,Male,22,African-American,0,0,1,0,F,True,2,1,18_to_25,0
6983,Male,52,African-American,0,0,0,4,M,False,5,0,45_to_65,0
6150,Male,33,Caucasian,0,0,0,0,F,False,54,0,25_to_45,0
2593,Female,26,African-American,0,0,0,3,F,False,28,0,25_to_45,0
1472,Male,38,Caucasian,0,0,0,2,F,False,5,0,25_to_45,0
1240,Male,29,African-American,0,1,0,16,F,False,18,1,25_to_45,0
3667,Male,26,African-American,0,0,0,1,M,False,1,0,25_to_45,0
8550,Male,62,Hispanic,0,0,0,5,F,False,25,0,45_to_65,0
1129,Male,36,Other,0,0,0,0,F,False,8,0,25_to_45,0
8115,Male,39,Other,0,0,0,1,M,False,0,0,25_to_45,0
272,Male,38,African-American,2,2,1,22,F,True,34,1,25_to_45,0
1765,Male,23,African-American,0,1,0,1,M,False,4,1,18_to_25,0
4014,Male,34,African-American,1,0,0,11,F,True,2,1,25_to_45,0
8457,Male,25,African-American,0,0,0,1,F,False,1,0,25_to_45,0
6406,Male,46,Hispanic,0,0,0,15,F,False,0,0,45_to_65,0
7974,Male,37,African-American,0,0,0,0,M,True,2,0,25_to_45,0
4288,Male,51,Caucasian,0,0,0,2,F,False,23,0,45_to_65,0
4492,Female,20,African-American,0,0,0,0,F,False,1,0,18_to_25,0
1665,Male,34,African-American,0,0,0,1,M,False,0,0,25_to_45,0
6009,Male,29,African-American,0,0,0,6,M,False,6,0,25_to_45,0
4121,Male,31,Hispanic,0,0,0,0,F,False,2,0,25_to_45,0
6935,Male,21,Caucasian,0,1,0,1,F,True,6,0,18_to_25,0
2282,Male,32,African-American,0,0,0,2,F,False,0,0,25_to_45,0
9234,Female,30,African-American,0,0,0,0,F,False,0,0,25_to_45,0
7123,Male,27,African-American,0,0,0,0,M,True,2,0,25_to_45,0
5675,Male,47,Caucasian,0,0,0,5,M,True,1,0,45_to_65,0
2509,Male,21,African-American,0,0,0,1,F,True,12,0,18_to_25,0
5699,Female,38,Hispanic,0,0,0,0,F,False,1,0,25_to_45,0
4645,Male,69,Other,0,0,0,0,M,False,1,0,65_and_over,0
5651,Male,38,Caucasian,0,0,0,12,F,False,1,0,25_to_45,0
10484,Male,29,Caucasian,0,0,0,2,M,False,2,0,25_to_45,0
1132,Female,53,Caucasian,0,0,0,0,F,False,2,0,45_to_65,0
8261,Male,23,African-American,0,0,0,1,F,False,0,1,18_to_25,0
8834,Male,33,African-American,0,2,3,11,F,True,58,1,25_to_45,0
5046,Female,23,African-American,0,0,0,0,F,False,3,0,18_to_25,0
1901,Female,42,Caucasian,0,0,0,0,F,True,1,0,25_to_45,0
4922,Male,35,Hispanic,0,0,0,0,M,False,0,0,25_to_45,0
2556,Male,23,African-American,0,0,0,0,F,False,1,0,18_to_25,0
10337,Male,32,Hispanic,0,0,0,0,M,False,1,0,25_to_45,0
4634,Male,27,Caucasian,0,0,0,0,M,False,0,0,25_to_45,0
9245,Male,26,African-American,0,0,0,2,M,False,0,0,25_to_45,0
4,Male,24,African-American,0,0,1,4,F,True,2,0,18_to_25,0
1166,Male,27,African-American,0,0,0,4,F,False,1,1,25_to_45,0
9219,Male,28,African-American,0,0,0,7,M,False,1,0,25_to_45,0
2923,Male,36,Other,0,0,0,0,M,False,0,0,25_to_45,0
5444,Female,42,Caucasian,0,0,0,1,F,False,22,0,25_to_45,0
2544,Male,44,Caucasian,0,0,0,13,F,True,17,1,25_to_45,0
10487,Male,58,Caucasian,0,0,0,12,F,True,55,0,45_to_65,0
3240,Female,25,African-American,0,0,0,5,F,False,1,0,25_to_45,0
8989,Male,22,African-American,0,0,0,1,M,False,2,0,18_to_25,0
3309,Male,26,Caucasian,0,0,0,5,F,True,2,0,25_to_45,0
2716,Male,32,Caucasian,0,0,0,5,F,False,66,0,25_to_45,0
6182,Male,26,African-American,0,0,0,0,M,False,1,0,25_to_45,0
2357,Male,34,African-American,0,0,0,2,M,False,0,0,25_to_45,0
6010,Male,51,Caucasian,0,0,0,0,M,False,2,0,45_to_65,0
561,Male,34,Caucasian,0,0,0,1,M,False,1,0,25_to_45,0
9363,Male,32,African-American,0,0,0,3,F,False,0,1,25_to_45,0
2938,Male,27,African-American,0,0,0,1,F,False,3,0,25_to_45,0
9464,Male,24,Caucasian,0,0,0,0,M,False,1,0,18_to_25,0
948,Female,22,African-American,0,0,0,0,M,False,8,0,18_to_25,0
3411,Female,27,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
1716,Male,26,Caucasian,0,0,0,11,F,False,57,0,25_to_45,0
3627,Male,44,Caucasian,3,0,0,16,M,False,82,0,25_to_45,0
6154,Male,32,African-American,0,0,0,1,M,False,1,0,25_to_45,0
6961,Male,33,African-American,0,0,0,0,M,False,2,1,25_to_45,0
7862,Male,21,Hispanic,0,0,0,0,F,False,1,0,18_to_25,0
6816,Female,29,African-American,0,0,0,0,M,False,2,0,25_to_45,0
6238,Male,44,Hispanic,0,0,0,2,F,False,2,0,25_to_45,0
5584,Male,53,African-American,0,0,0,13,F,False,92,0,45_to_65,0
8066,Male,24,Caucasian,0,0,0,2,F,True,3,0,18_to_25,0
1948,Male,53,Caucasian,0,0,0,4,F,False,0,0,45_to_65,0
3835,Female,62,Caucasian,0,0,0,0,M,False,4,0,45_to_65,0
8950,Female,48,Other,0,0,0,0,M,False,0,0,45_to_65,0
3519,Male,46,African-American,0,0,0,8,F,True,280,0,45_to_65,0
8385,Male,38,Hispanic,1,0,1,7,F,False,2,0,25_to_45,0
4252,Male,47,Caucasian,0,0,0,2,M,False,2,0,45_to_65,0
4618,Male,21,African-American,1,1,0,2,F,False,22,0,18_to_25,0
3596,Male,57,Caucasian,0,0,0,0,F,False,28,0,45_to_65,0
913,Male,31,African-American,0,0,0,3,M,True,20,1,25_to_45,0
8844,Male,31,Hispanic,0,1,0,19,F,True,1,0,25_to_45,0
9616,Male,27,African-American,0,0,0,6,F,False,120,0,25_to_45,0
8577,Female,69,Caucasian,0,0,0,2,M,False,1,0,65_and_over,0
3997,Male,34,African-American,0,0,0,0,F,False,242,0,25_to_45,0
8478,Male,34,Caucasian,0,1,0,15,F,False,2,0,25_to_45,0
4911,Male,24,African-American,0,0,0,0,F,False,2,1,18_to_25,0
2382,Male,58,African-American,0,0,0,24,F,False,4,0,45_to_65,0
6860,Male,21,Hispanic,0,0,0,0,M,False,0,1,18_to_25,0
2055,Male,22,African-American,0,0,0,6,F,False,2,1,18_to_25,0
5189,Female,39,Caucasian,0,0,0,1,F,False,40,0,25_to_45,0
9491,Male,22,Caucasian,0,0,0,1,M,False,9,0,18_to_25,0
6367,Male,30,African-American,0,0,1,6,M,False,1,0,25_to_45,0
3991,Male,29,Hispanic,0,0,0,0,M,False,2,0,25_to_45,0
9782,Male,29,African-American,0,0,0,11,M,False,1,1,25_to_45,0
8642,Male,61,Caucasian,0,0,0,4,F,False,119,0,45_to_65,0
441,Male,24,Other,0,0,0,0,F,False,2,0,18_to_25,0
9733,Male,21,African-American,0,0,0,0,F,True,5,0,18_to_25,0
2426,Male,56,Caucasian,0,0,0,5,F,True,22,0,45_to_65,0
6409,Male,31,African-American,0,0,0,0,F,True,2,0,25_to_45,0
8548,Male,38,African-American,1,2,2,22,M,True,1,1,25_to_45,0
9092,Male,45,Caucasian,0,0,0,1,F,True,6,0,45_to_65,0
9612,Male,44,Caucasian,0,0,0,1,M,False,1,0,25_to_45,0
5687,Male,33,Caucasian,0,0,0,1,F,False,11,1,25_to_45,0
10637,Male,43,Caucasian,0,0,0,6,M,False,1,0,25_to_45,0
4256,Male,34,African-American,0,0,0,0,F,True,3,1,25_to_45,0
2571,Male,24,African-American,0,1,0,4,F,True,27,1,18_to_25,0
9341,Male,20,Hispanic,0,0,0,1,F,True,1,1,18_to_25,0
10344,Male,29,African-American,0,0,0,0,F,False,2,0,25_to_45,0
10057,Male,34,African-American,0,1,0,9,F,False,0,1,25_to_45,0
2049,Female,29,African-American,0,0,0,1,F,False,0,0,25_to_45,0
5,Male,23,African-American,0,1,0,1,F,False,0,1,18_to_25,0
2019,Male,20,African-American,2,0,0,2,F,False,57,1,18_to_25,0
2963,Male,34,Caucasian,0,0,0,0,F,False,29,0,25_to_45,0
8154,Male,23,African-American,0,0,0,1,M,False,4,1,18_to_25,0
8116,Male,21,Caucasian,0,0,0,1,F,False,1,0,18_to_25,0
10292,Male,21,African-American,0,0,0,0,F,False,2,1,18_to_25,0
653,Male,24,Caucasian,0,1,1,3,F,True,1,1,18_to_25,0
1165,Male,23,Other,0,0,0,2,M,False,2,0,18_to_25,0
6239,Male,51,African-American,0,0,0,3,F,False,4,0,45_to_65,0
8483,Female,30,African-American,0,0,0,4,F,False,2,0,25_to_45,0
7304,Male,27,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
4356,Male,23,Caucasian,0,0,0,0,F,False,2,0,18_to_25,0
3,Male,34,African-American,0,0,0,0,F,False,11,0,25_to_45,0
9282,Female,22,African-American,0,0,0,0,F,False,0,0,18_to_25,0
2301,Male,23,African-American,0,3,0,5,F,False,0,1,18_to_25,0
180,Male,31,African-American,0,0,0,1,M,False,2,0,25_to_45,0
7541,Male,63,Caucasian,0,0,0,5,M,False,5,0,45_to_65,0
5996,Male,29,African-American,0,0,0,29,F,True,6,1,25_to_45,0
5899,Male,42,African-American,0,0,0,0,F,False,2,0,25_to_45,0
4504,Male,18,African-American,3,0,0,2,F,False,85,1,18_to_25,0
1737,Female,34,African-American,0,0,0,14,F,False,4,1,25_to_45,0
8168,Female,20,African-American,0,0,0,0,M,False,0,0,18_to_25,0
656,Male,29,African-American,0,0,0,2,F,False,1,0,25_to_45,0
1191,Male,22,Caucasian,0,0,0,0,F,True,3,0,18_to_25,0
5658,Male,21,African-American,0,0,0,0,F,False,1,0,18_to_25,0
7705,Female,55,Caucasian,0,0,0,2,F,False,3,0,45_to_65,0
10874,Female,24,African-American,0,0,0,0,F,False,1,0,18_to_25,0
2735,Male,29,African-American,0,1,0,13,F,True,2,1,25_to_45,0
712,Male,54,African-American,0,0,0,2,M,False,1,0,45_to_65,0
3005,Male,21,African-American,0,0,0,1,F,False,8,0,18_to_25,0
297,Female,23,African-American,0,0,0,1,M,False,1,0,18_to_25,0
1538,Male,44,Caucasian,0,0,0,6,F,False,0,0,25_to_45,0
7305,Female,58,Other,0,0,0,0,F,True,2,0,45_to_65,0
3544,Male,24,African-American,0,0,0,1,F,True,7,0,18_to_25,0
10567,Female,29,Caucasian,0,0,0,3,F,False,1,0,25_to_45,0
3454,Male,28,African-American,0,0,0,9,F,True,17,0,25_to_45,0
1974,Male,30,African-American,0,0,0,1,F,False,1,0,25_to_45,0
7593,Male,41,Hispanic,0,0,0,1,F,False,1,0,25_to_45,0
5379,Male,27,African-American,0,1,0,11,F,False,5,1,25_to_45,0
7163,Male,33,African-American,0,1,0,6,M,True,2,0,25_to_45,0
2488,Female,46,Caucasian,0,0,0,0,M,True,3,0,45_to_65,0
5133,Male,34,African-American,0,0,0,1,M,True,2,0,25_to_45,0
6215,Female,24,Other,0,0,0,0,F,False,2,0,18_to_25,0
6657,Female,40,African-American,0,0,0,15,F,False,66,0,25_to_45,0
1587,Male,55,Caucasian,0,0,0,2,F,False,2,0,45_to_65,0
8980,Male,24,Hispanic,0,0,0,0,F,True,30,0,18_to_25,0
7170,Male,22,Caucasian,0,0,0,0,F,False,1,0,18_to_25,0
8219,Male,29,African-American,0,0,0,3,M,False,2,0,25_to_45,0
4119,Male,56,Caucasian,0,0,0,7,F,True,195,0,45_to_65,0
5755,Male,56,Caucasian,0,0,0,2,F,False,2,0,45_to_65,0
9910,Male,21,African-American,0,0,0,1,F,True,395,1,18_to_25,0
1003,Male,35,African-American,0,0,1,1,M,False,80,1,25_to_45,0
8298,Male,30,Caucasian,0,0,0,0,F,False,1,0,25_to_45,0
893,Male,31,Hispanic,0,0,0,0,M,False,1,0,25_to_45,0
8014,Male,52,African-American,0,0,0,7,M,True,1,0,45_to_65,0
5278,Male,21,Caucasian,0,0,0,0,F,True,1,1,18_to_25,0
9460,Male,40,Hispanic,0,0,0,0,M,False,0,0,25_to_45,0
3568,Male,36,Caucasian,0,0,0,9,F,False,1,0,25_to_45,0
3377,Female,37,Caucasian,0,0,0,0,F,False,0,0,25_to_45,0
2462,Male,32,African-American,0,0,0,1,M,False,0,0,25_to_45,0
895,Male,31,Other,0,0,0,1,F,False,1,0,25_to_45,0
3766,Male,22,Caucasian,0,0,0,0,M,False,1,0,18_to_25,0
6641,Male,20,African-American,0,0,1,2,F,False,130,1,18_to_25,0
9126,Male,30,African-American,0,0,0,2,M,False,19,0,25_to_45,0
10306,Male,49,Caucasian,0,0,0,2,F,True,92,0,45_to_65,0
8530,Male,45,Hispanic,0,0,0,0,F,False,2,0,45_to_65,0
7205,Male,27,Caucasian,0,0,0,0,F,True,48,1,25_to_45,0
1325,Female,52,African-American,0,0,0,0,F,False,3,0,45_to_65,0
10044,Male,34,Caucasian,0,0,0,0,M,True,30,0,25_to_45,0
3409,Male,22,African-American,0,0,0,0,M,False,3,0,18_to_25,0
6875,Male,22,Caucasian,0,0,0,0,F,False,2,1,18_to_25,0
3452,Male,34,African-American,0,0,0,3,F,False,1,0,25_to_45,0
8157,Male,30,Caucasian,0,0,0,0,F,False,7,0,25_to_45,0
2595,Female,47,Hispanic,0,0,0,0,M,False,2,0,45_to_65,0
8575,Male,34,African-American,0,0,0,1,M,False,3,0,25_to_45,0
7674,Male,24,African-American,0,0,0,0,M,False,1,0,18_to_25,0
4870,Male,24,Caucasian,0,0,0,1,M,False,3,0,18_to_25,0
2163,Male,34,Caucasian,0,0,1,0,F,False,1,0,25_to_45,0
9609,Female,32,Hispanic,0,0,1,8,M,False,8,0,25_to_45,0
6756,Male,32,Caucasian,0,0,0,0,F,False,6,0,25_to_45,0
425,Male,70,Caucasian,0,0,0,1,M,False,13,0,65_and_over,0
1060,Male,44,African-American,0,0,0,1,F,False,2,0,25_to_45,0
8984,Male,34,Hispanic,0,0,0,0,M,False,77,0,25_to_45,0
686,Male,41,Caucasian,0,0,0,0,M,False,4,0,25_to_45,0
6178,Male,27,Caucasian,0,0,0,5,M,False,3,0,25_to_45,0
10848,Male,31,African-American,0,0,0,1,F,False,0,0,25_to_45,0
9677,Male,33,African-American,0,0,0,0,F,False,1,0,25_to_45,0
8118,Male,34,African-American,0,0,0,4,M,False,1,0,25_to_45,0
5918,Male,38,African-American,0,0,0,2,M,True,7,0,25_to_45,0
4652,Male,21,African-American,0,0,0,1,F,True,2,1,18_to_25,0
3281,Male,30,Caucasian,0,0,0,3,F,True,13,0,25_to_45,0
8182,Male,24,African-American,0,0,0,1,F,False,142,0,18_to_25,0
7848,Female,21,Caucasian,0,0,0,0,F,False,1,0,18_to_25,0
8027,Male,47,Caucasian,0,0,0,0,M,False,2,0,45_to_65,0
10614,Male,27,African-American,0,0,0,5,M,True,38,1,25_to_45,0
10334,Male,20,African-American,0,0,0,0,F,True,1,0,18_to_25,0
2054,Male,25,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
5869,Male,26,Caucasian,1,0,0,2,F,True,1,0,25_to_45,0
5107,Male,27,African-American,0,0,0,8,F,True,28,1,25_to_45,0
8087,Male,57,Caucasian,0,0,0,0,M,False,0,0,45_to_65,0
1000,Male,31,African-American,0,0,0,23,F,True,56,1,25_to_45,0
10020,Male,27,Caucasian,0,0,0,0,F,False,13,0,25_to_45,0
5337,Male,56,African-American,0,0,0,3,M,False,2,0,45_to_65,0
1735,Male,37,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
9600,Male,38,Caucasian,1,0,0,10,F,False,0,0,25_to_45,0
7194,Male,25,African-American,0,0,0,3,M,False,0,1,25_to_45,0
3345,Female,34,Caucasian,0,0,0,2,F,False,2,0,25_to_45,0
5084,Female,27,African-American,0,0,0,0,M,False,0,0,25_to_45,0
7799,Male,25,African-American,0,0,0,11,M,False,532,1,25_to_45,0
4761,Male,30,Hispanic,0,0,0,2,M,False,6,0,25_to_45,0
5073,Male,55,African-American,0,0,0,12,F,False,0,0,45_to_65,0
6205,Male,53,African-American,0,0,0,15,F,True,81,0,45_to_65,0
4341,Male,40,Other,0,0,0,8,F,True,41,0,25_to_45,0
5341,Male,38,Caucasian,0,0,0,5,F,True,4,0,25_to_45,0
6134,Male,32,African-American,0,0,0,9,F,False,58,0,25_to_45,0
7400,Female,30,African-American,0,0,0,2,M,False,1,0,25_to_45,0
4872,Female,28,African-American,0,0,0,3,F,False,2,0,25_to_45,0
2010,Male,27,African-American,0,0,0,0,M,False,2,0,25_to_45,0
10591,Male,40,Caucasian,0,0,0,4,F,False,1,0,25_to_45,0
10878,Male,47,Hispanic,0,0,0,3,M,True,6,0,45_to_65,0
10184,Male,30,African-American,0,0,0,1,M,False,1,1,25_to_45,0
1217,Male,36,African-American,0,0,0,3,F,False,2,0,25_to_45,0
1110,Female,36,African-American,0,0,0,4,F,True,1,1,25_to_45,0
3797,Male,44,African-American,1,0,0,7,F,True,25,0,25_to_45,0
3191,Male,37,African-American,0,0,0,4,F,False,93,0,25_to_45,0
6811,Male,23,African-American,0,0,0,3,F,True,45,1,18_to_25,0
2300,Male,55,Caucasian,0,0,0,13,F,True,1,0,45_to_65,0
3391,Female,29,African-American,0,0,3,9,M,False,215,1,25_to_45,0
6185,Male,27,African-American,0,0,0,3,F,False,8,1,25_to_45,0
10779,Male,67,Caucasian,0,0,0,1,F,False,1,0,65_and_over,0
6726,Male,44,Hispanic,0,0,0,7,F,False,27,0,25_to_45,0
8781,Male,41,Caucasian,0,0,0,5,M,False,1,0,25_to_45,0
6196,Male,20,African-American,1,1,1,2,F,True,3,1,18_to_25,0
1800,Male,50,African-American,0,0,0,4,M,False,3,0,45_to_65,0
5067,Female,24,African-American,0,0,0,2,F,False,2,0,18_to_25,0
4631,Male,28,African-American,1,0,0,7,F,True,2,1,25_to_45,0
235,Male,52,Other,0,0,0,13,F,True,2,0,45_to_65,0
8655,Male,55,Caucasian,0,0,0,1,F,True,2,0,45_to_65,0
5841,Male,27,Caucasian,0,0,0,1,M,False,0,0,25_to_45,0
1497,Male,32,Caucasian,1,0,0,8,F,False,3,0,25_to_45,0
9458,Male,23,African-American,0,0,0,0,M,True,2,0,18_to_25,0
10510,Male,39,Caucasian,0,0,0,1,F,False,1,0,25_to_45,0
3776,Female,42,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
10631,Male,54,Caucasian,0,0,0,7,F,False,1,0,45_to_65,0
6578,Male,77,Caucasian,0,0,0,3,F,False,0,0,65_and_over,0
10185,Male,28,African-American,0,0,0,0,M,False,6,0,25_to_45,0
1498,Male,52,Caucasian,0,0,0,1,F,False,2,0,45_to_65,0
4376,Female,23,Other,0,0,0,0,M,False,1,0,18_to_25,0
7166,Female,33,African-American,0,0,0,1,F,False,1,0,25_to_45,0
494,Male,21,Hispanic,0,1,0,3,F,False,23,0,18_to_25,0
